MNQ2023Z,20231215,0400,16600.00,16603.00,16600.00,16600.75,46,86
MNQ2023Z,20231215,0405,16601.00,16602.00,16598.00,16599.75,35,53
MNQ2023Z,20231215,0410,16600.00,16600.00,16595.50,16597.00,49,92
MNQ2023Z,20231215,0415,16596.50,16606.50,16596.50,16602.25,61,95
MNQ2023Z,20231215,0420,16602.25,16602.50,16597.00,16597.00,33,40
MNQ2023Z,20231215,0425,16597.25,16602.25,16596.50,16601.75,13,18
MNQ2023Z,20231215,0430,16601.50,16601.50,16594.75,16594.75,45,65
MNQ2023Z,20231215,0435,16595.00,16596.50,16592.00,16593.00,28,39
MNQ2023Z,20231215,0440,16592.50,16592.50,16585.75,16591.00,49,77
MNQ2023Z,20231215,0445,16588.75,16592.75,16587.75,16590.75,29,43
MNQ2023Z,20231215,0450,16592.25,16594.75,16589.00,16591.00,34,48
MNQ2023Z,20231215,0455,16590.25,16595.50,16590.25,16590.25,28,40
MNQ2023Z,20231215,0500,16590.00,16591.75,16586.00,16588.00,34,75
MNQ2023Z,20231215,0505,16588.00,16596.75,16588.00,16594.50,35,48
MNQ2023Z,20231215,0510,16596.00,16601.25,16596.00,16601.25,38,50
MNQ2023Z,20231215,0515,16600.75,16605.00,16599.00,16604.00,27,60
MNQ2023Z,20231215,0520,16604.00,16605.00,16600.25,16604.00,26,43
MNQ2023Z,20231215,0525,16603.25,16604.00,16600.00,16601.00,18,26
MNQ2023Z,20231215,0530,16600.00,16605.00,16600.00,16603.00,14,30
MNQ2023Z,20231215,0535,16602.50,16602.50,16601.25,16601.50,8,12
MNQ2023Z,20231215,0540,16601.50,16604.25,16596.50,16597.50,34,50
MNQ2023Z,20231215,0545,16597.00,16604.50,16596.75,16603.75,21,23
MNQ2023Z,20231215,0550,16603.50,16605.00,16602.00,16603.50,17,28
MNQ2023Z,20231215,0555,16602.75,16603.25,16596.75,16598.00,29,68
MNQ2023Z,20231215,0600,16596.50,16598.00,16594.00,16594.75,30,48
MNQ2023Z,20231215,0605,16595.25,16600.75,16593.00,16594.50,35,51
MNQ2023Z,20231215,0610,16594.25,16598.50,16593.50,16594.00,25,37
MNQ2023Z,20231215,0615,16594.00,16598.75,16594.00,16598.75,20,28
MNQ2023Z,20231215,0620,16599.50,16602.25,16598.00,16601.25,18,34
MNQ2023Z,20231215,0625,16600.50,16602.00,16594.00,16599.00,32,63
MNQ2023Z,20231215,0630,16599.50,16600.00,16595.00,16597.75,25,46
MNQ2023Z,20231215,0635,16597.75,16603.00,16597.75,16601.00,34,68
MNQ2023Z,20231215,0640,16598.50,16599.50,16595.00,16595.00,32,65
MNQ2023Z,20231215,0645,16595.75,16597.50,16590.75,16592.75,44,93
MNQ2023Z,20231215,0650,16591.00,16591.25,16584.00,16587.50,45,102
MNQ2023Z,20231215,0655,16587.50,16589.00,16584.00,16589.00,43,71
MNQ2023Z,20231215,0700,16589.25,16592.75,16586.75,16591.00,80,131
MNQ2023Z,20231215,0705,16588.50,16590.25,16584.00,16589.25,46,92
MNQ2023Z,20231215,0710,16588.25,16593.50,16586.75,16590.50,40,60
MNQ2023Z,20231215,0715,16591.50,16592.50,16584.75,16587.75,59,138
MNQ2023Z,20231215,0720,16587.25,16591.50,16584.00,16590.25,48,97
MNQ2023Z,20231215,0725,16589.25,16597.25,16587.00,16594.50,61,91
MNQ2023Z,20231215,0730,16596.75,16605.00,16580.75,16583.50,153,290
MNQ2023Z,20231215,0735,16586.50,16589.00,16564.00,16564.25,159,328
MNQ2023Z,20231215,0740,16564.75,16571.25,16550.00,16565.50,210,395
MNQ2023Z,20231215,0745,16565.25,16572.00,16560.50,16565.75,92,220
MNQ2023Z,20231215,0750,16564.75,16579.75,16564.00,16578.25,99,163
MNQ2023Z,20231215,0755,16574.00,16581.75,16569.75,16581.00,88,176
MNQ2023Z,20231215,0800,16582.50,16594.25,16577.00,16590.50,142,256
MNQ2023Z,20231215,0805,16590.25,16593.75,16585.25,16590.75,68,103
MNQ2023Z,20231215,0810,16591.00,16605.00,16589.00,16604.00,135,205
MNQ2023Z,20231215,0815,16603.50,16609.25,16600.25,16608.00,123,233
MNQ2023Z,20231215,0820,16606.25,16608.50,16598.50,16602.00,125,458
MNQ2023Z,20231215,0825,16602.00,16603.75,16530.00,16583.25,278,620
MNQ2023Z,20231215,1115,16530.25,16530.25,16530.25,16530.25,1,0
