MNQ2023Z,20231214,1733,16545.50,16546.25,16544.50,16546.00,45,109
MNQ2023Z,20231214,1734,16546.00,16548.00,16545.50,16548.00,33,81
MNQ2023Z,20231214,1735,16547.50,16547.75,16543.75,16543.75,17,41
MNQ2023Z,20231214,1736,16544.00,16544.25,16542.75,16543.00,13,26
MNQ2023Z,20231214,1737,16542.75,16543.75,16542.00,16542.50,22,49
MNQ2023Z,20231214,1738,16542.25,16545.50,16542.25,16545.50,16,23
MNQ2023Z,20231214,1739,16545.00,16546.00,16544.75,16545.50,11,25
MNQ2023Z,20231214,1740,16545.75,16546.25,16545.75,16546.00,4,6
MNQ2023Z,20231214,1741,16547.25,16547.25,16546.00,16546.25,5,5
MNQ2023Z,20231214,1742,16548.25,16548.25,16547.50,16547.50,3,5
MNQ2023Z,20231214,1743,16548.25,16548.25,16548.25,16548.25,1,1
MNQ2023Z,20231214,1744,16548.25,16548.50,16547.50,16547.50,5,18
MNQ2023Z,20231214,1746,16548.50,16550.75,16548.50,16549.75,22,74
MNQ2023Z,20231214,1747,16550.75,16550.75,16549.75,16550.00,3,5
MNQ2023Z,20231214,1748,16551.00,16551.50,16551.00,16551.00,3,6
MNQ2023Z,20231214,1749,16551.00,16551.00,16549.50,16549.50,12,41
MNQ2023Z,20231214,1750,16550.75,16551.25,16550.50,16550.75,11,25
MNQ2023Z,20231214,1751,16550.75,16552.25,16550.75,16550.75,11,18
MNQ2023Z,20231214,1752,16551.00,16551.00,16550.00,16550.25,11,18
MNQ2023Z,20231214,1753,16551.00,16551.25,16549.75,16550.50,11,28
MNQ2023Z,20231214,1754,16550.25,16551.00,16550.25,16551.00,5,15
MNQ2023Z,20231214,1755,16550.75,16550.75,16550.25,16550.25,2,7
MNQ2023Z,20231214,1756,16549.75,16549.75,16549.00,16549.25,4,7
MNQ2023Z,20231214,1757,16550.25,16550.25,16549.50,16549.50,2,2
MNQ2023Z,20231214,1758,16549.75,16550.50,16549.75,16550.50,4,8
MNQ2023Z,20231214,1759,16550.00,16550.50,16550.00,16550.50,2,5
MNQ2023Z,20231214,1800,16550.00,16551.00,16550.00,16551.00,5,7
MNQ2023Z,20231214,1801,16551.50,16551.75,16550.00,16551.50,6,9
